index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,女孩正颌手术被做反变成鞋拔子脸,,,https://www.zhihu.com/search?q=%E5%A5%B3%E5%AD%A9%E6%AD%A3%E9%A2%8C%E6%89%8B%E6%9C%AF%E8%A2%AB%E5%81%9A%E5%8F%8D%E5%8F%98%E6%88%90%E9%9E%8B%E6%8B%94%E5%AD%90%E8%84%B8,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
2,吉隆口岸小邬警官确认平安,,,https://www.zhihu.com/search?q=%E5%90%89%E9%9A%86%E5%8F%A3%E5%B2%B8%E5%B0%8F%E9%82%AC%E8%AD%A6%E5%AE%98%E7%A1%AE%E8%AE%A4%E5%B9%B3%E5%AE%89,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
3,吉隆泥石流已致16人遇难546人失联,,,https://www.zhihu.com/search?q=%E5%90%89%E9%9A%86%E6%B3%A5%E7%9F%B3%E6%B5%81%E5%B7%B2%E8%87%B416%E4%BA%BA%E9%81%87%E9%9A%BE546%E4%BA%BA%E5%A4%B1%E8%81%94,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
4,尼泊尔泥石流已致903遇难4247失联,,,https://www.zhihu.com/search?q=%E5%B0%BC%E6%B3%8A%E5%B0%94%E6%B3%A5%E7%9F%B3%E6%B5%81%E5%B7%B2%E8%87%B4903%E9%81%87%E9%9A%BE4247%E5%A4%B1%E8%81%94,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
5,交锋,,,https://www.zhihu.com/search?q=%E4%BA%A4%E9%94%8B,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
6,通往吉隆口岸 216 国道实现畅通,,,https://www.zhihu.com/search?q=%E9%80%9A%E5%BE%80%E5%90%89%E9%9A%86%E5%8F%A3%E5%B2%B8%20216%20%E5%9B%BD%E9%81%93%E5%AE%9E%E7%8E%B0%E7%95%85%E9%80%9A,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
7,Anthropic研究员因担忧AI失控辞职,,,https://www.zhihu.com/search?q=Anthropic%E7%A0%94%E7%A9%B6%E5%91%98%E5%9B%A0%E6%8B%85%E5%BF%A7AI%E5%A4%B1%E6%8E%A7%E8%BE%9E%E8%81%8C,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
8,知乎 CLI 创作者能力上新,,,https://www.zhihu.com/search?q=%E7%9F%A5%E4%B9%8E%20CLI%20%E5%88%9B%E4%BD%9C%E8%80%85%E8%83%BD%E5%8A%9B%E4%B8%8A%E6%96%B0,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
9,2026名古屋亚运会,,,https://www.zhihu.com/search?q=2026%E5%90%8D%E5%8F%A4%E5%B1%8B%E4%BA%9A%E8%BF%90%E4%BC%9A,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
10,张国伟疑似谈刘翔安置事件,,,https://www.zhihu.com/search?q=%E5%BC%A0%E5%9B%BD%E4%BC%9F%E7%96%91%E4%BC%BC%E8%B0%88%E5%88%98%E7%BF%94%E5%AE%89%E7%BD%AE%E4%BA%8B%E4%BB%B6,,知乎,知乎热搜,search,hotlist,,2026-09-18 00:23:39
