index,title,hot,url,img_url,push_time,now_time,type,source
1,菲船恶意擦碰中国海警船视频,12119320,https://www.douyin.com/search/%E8%8F%B2%E8%88%B9%E6%81%B6%E6%84%8F%E6%93%A6%E7%A2%B0%E4%B8%AD%E5%9B%BD%E6%B5%B7%E8%AD%A6%E8%88%B9%E8%A7%86%E9%A2%91,https://p3-sign.douyinpic.com/tos-cn-p-0015c000-ce/o8JeARtCppIIBlL7gOQCK0A8SageIP8reb1IRG~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=YovSfyT3CqQar3qU5wzqgdwlm7M%3D&from=3218412987,2025-10-12 16:40:38,2025-10-13,热搜,抖音
2,市场监管总局谈对高通立案调查,12117485,https://www.douyin.com/search/%E5%B8%82%E5%9C%BA%E7%9B%91%E7%AE%A1%E6%80%BB%E5%B1%80%E8%B0%88%E5%AF%B9%E9%AB%98%E9%80%9A%E7%AB%8B%E6%A1%88%E8%B0%83%E6%9F%A5,https://p26-sign.douyinpic.com/tos-cn-p-0015/oUTxIDiBsJfAm0FDu0NpADDIKpiKJeAdKMB9Ig~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=zU5nB91D5lTZEfhu5vdcwnWWXzk%3D&from=3218412987,2025-10-12 16:04:58,2025-10-13,热搜,抖音
3,青春华章,11996901,https://www.douyin.com/search/%E9%9D%92%E6%98%A5%E5%8D%8E%E7%AB%A0,https://p11-sign.douyinpic.com/tos-cn-p-0015/oYOibCS50zABTaynBxiigQBlAcAeVBvIESfJD8~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=YOAsJu4%2Bt%2FnHxjjDpkhjpynATmw%3D&from=3218412987,2025-10-12 13:06:36,2025-10-13,热搜,抖音
4,张亚中：只有统一这个最终选项,11280142,https://www.douyin.com/search/%E5%BC%A0%E4%BA%9A%E4%B8%AD%EF%BC%9A%E5%8F%AA%E6%9C%89%E7%BB%9F%E4%B8%80%E8%BF%99%E4%B8%AA%E6%9C%80%E7%BB%88%E9%80%89%E9%A1%B9,https://p3-sign.douyinpic.com/tos-cn-p-0015/o0AsOPQgCoAFkEneXQ9Tm6fGEsDGABqQNExodU~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=UvTEx%2FzIlCZZ9Zcd5EYAuWZG%2FNs%3D&from=3218412987,2025-10-12 07:16:18,2025-10-13,热搜,抖音
5,湘超开出首个给场边球员的红牌,10590508,https://www.douyin.com/search/%E6%B9%98%E8%B6%85%E5%BC%80%E5%87%BA%E9%A6%96%E4%B8%AA%E7%BB%99%E5%9C%BA%E8%BE%B9%E7%90%83%E5%91%98%E7%9A%84%E7%BA%A2%E7%89%8C,https://p26-sign.douyinpic.com/tos-cn-p-0015/ocRHQUHBAGIIjAQHayKCeL0JsBGP5Q5f7M1PfD~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=7RaKhPDzuEbv3Lo9sBceaPHKCvk%3D&from=3218412987,2025-10-12 07:58:10,2025-10-13,热搜,抖音
6,深度解读美元暴跌的背后,10399449,https://www.douyin.com/search/%E6%B7%B1%E5%BA%A6%E8%A7%A3%E8%AF%BB%E7%BE%8E%E5%85%83%E6%9A%B4%E8%B7%8C%E7%9A%84%E8%83%8C%E5%90%8E,https://p3-sign.douyinpic.com/tos-cn-p-0015/oQUvHIGgNII6PHQ35ErYgAWiBOOtaAWwigtPr~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=kMtlFN7vBqQGrlb9rL2OibvF2VY%3D&from=3218412987,2025-10-12 17:58:02,2025-10-13,热搜,抖音
7,中美博弈如何影响全球贸易格局,9224527,https://www.douyin.com/search/%E4%B8%AD%E7%BE%8E%E5%8D%9A%E5%BC%88%E5%A6%82%E4%BD%95%E5%BD%B1%E5%93%8D%E5%85%A8%E7%90%83%E8%B4%B8%E6%98%93%E6%A0%BC%E5%B1%80,https://p3-sign.douyinpic.com/tos-cn-p-0015/oUEa5V9AQAAf6QTpEofgIkluDBF9Qn6DZTq4Px~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=vvUZbo5H77ME3QQPYVmjTTuELto%3D&from=3218412987,2025-10-11 08:13:33,2025-10-13,热搜,抖音
8,渤海海峡黄海北部执行军事任务,9158303,https://www.douyin.com/search/%E6%B8%A4%E6%B5%B7%E6%B5%B7%E5%B3%A1%E9%BB%84%E6%B5%B7%E5%8C%97%E9%83%A8%E6%89%A7%E8%A1%8C%E5%86%9B%E4%BA%8B%E4%BB%BB%E5%8A%A1,https://p9-sign.douyinpic.com/tos-cn-p-0015/okrAA6kDOQAx5uDREdGqrfGosgE0OBDzoQj9fF~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=gMKk4fe0nXZEIXic1z2x6xshyGQ%3D&from=3218412987,2025-10-12 21:43:28,2025-10-13,热搜,抖音
9,迈阿密国际4:0亚特兰大联,9078673,https://www.douyin.com/search/%E8%BF%88%E9%98%BF%E5%AF%86%E5%9B%BD%E9%99%854%3A0%E4%BA%9A%E7%89%B9%E5%85%B0%E5%A4%A7%E8%81%94,https://p3-sign.douyinpic.com/tos-cn-p-0015/o0irkog6fAIvo3XKDD9oSgBjDEACFAdrEwjIje~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=7FDXCOSlXw1Ap1BvpOn8AoEb%2FwE%3D&from=3218412987,2025-10-12 10:18:31,2025-10-13,热搜,抖音
10,高洪波新职明确,8918202,https://www.douyin.com/search/%E9%AB%98%E6%B4%AA%E6%B3%A2%E6%96%B0%E8%81%8C%E6%98%8E%E7%A1%AE,https://p9-sign.douyinpic.com/tos-cn-p-0015/oUE7mkBEIIWeAWgCffjDVGOEqQXpIgzeAAuLH2~noop.jpeg?lk3s=bfd515bb&x-expires=1760306400&x-signature=1Px4%2BepitmMYE24D8YszrETp2ao%3D&from=3218412987,2025-10-12 09:12:00,2025-10-13,热搜,抖音
