index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,parlant,LLM agents built for control. Designed for real-world use. Deployed in minutes.,mc-dorzo,Python,"10,657",860,"1,190 stars today",https://github.com//emcie-co/parlant,GitHub_Python_daily,2025-09-09 02:39:12
2,ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"36,783","11,911",139 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-09-09 02:39:12
3,fhevm,"FHEVM, a full-stack framework for integrating Fully Homomorphic Encryption (FHE) with blockchain applications",jatZama,Rust,"17,769",748,273 stars today,https://github.com//zama-ai/fhevm,GitHub_Rust_daily,2025-09-09 02:39:12
4,UI-TARS-desktop,The Open-Source Multimodal AI Agent Stack: Connecting Cutting-Edge AI Models and Agent Infra,ulivz,TypeScript,"18,390","1,754",26 stars today,https://github.com//bytedance/UI-TARS-desktop,GitHub_TypeScript_daily,2025-09-09 02:39:12
5,openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,juhosg,C,"23,732","11,524",135 stars today,https://github.com//openwrt/openwrt,GitHub_C_daily,2025-09-09 02:39:12
6,kilocode,"Open Source AI coding assistant for planning, building, and fixing code. We frequently merge features from open-source projects like Roo Code and Cline, while building our own vision. Follow us: kilocode.ai/social",mrubens,TypeScript,"9,165",880,561 stars today,https://github.com//Kilo-Org/kilocode,GitHub_TypeScript_daily,2025-09-09 02:39:12
7,jaaz,The world's first open-source multimodal creative assistant This is a substitute for Canva and Manus that prioritizes privacy and is usable locally.,Weixuanf,TypeScript,"2,816",268,67 stars today,https://github.com//11cafe/jaaz,GitHub_TypeScript_daily,2025-09-09 02:39:12
8,system-prompts-and-models-of-ai-tools,"FULL v0, Cursor, Manus, Augment Code, Same.dev, Lovable, Devin, Replit Agent, Windsurf Agent, VSCode Agent, Dia Browser, Xcode, Trae AI, Cluely & Orchids.app (And other Open Sourced) System Prompts, Tools & AI Models.",x1xhlol,,"81,839","22,811",294 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2025-09-09 02:39:12
9,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI",koreyspace,Jupyter Notebook,"97,170","50,875",115 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-09-09 02:39:12
10,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"65,912","5,600",367 stars today,https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_daily,2025-09-09 02:39:12
