index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,CookLikeHOC,🥢像老乡鸡🐔那样做饭。主要部分于2024年完工，非老乡鸡官方仓库。文字来自《老乡鸡菜品溯源报告》，并做归纳、编辑与整理。CookLikeHOC.,SoilZhu,JavaScript,"17,201","1,689","3,697 stars today",https://github.com//Gar-b-age/CookLikeHOC,GitHub_JavaScript_daily,2025-09-24 02:40:19
2,bevy,A refreshingly simple data-driven game engine built in Rust,cart,Rust,"42,262","4,127",182 stars today,https://github.com//bevyengine/bevy,GitHub_Rust_daily,2025-09-24 02:40:19
3,DeepResearch,"Tongyi Deep Research, the Leading Open-source Deep Research Agent",callanwu,Python,"14,159","1,015",564 stars today,https://github.com//Alibaba-NLP/DeepResearch,GitHub_Python_daily,2025-09-24 02:40:19
4,tldraw,very good whiteboard SDK / infinite canvas SDK,steveruizok,TypeScript,"42,662","2,747",236 stars today,https://github.com//tldraw/tldraw,GitHub_TypeScript_daily,2025-09-24 02:40:19
5,elasticsearch,"Free and Open Source, Distributed, RESTful Search Engine",kimchy,Java,"74,070","25,474",170 stars today,https://github.com//elastic/elasticsearch,GitHub_Java_daily,2025-09-24 02:40:19
6,Sunshine,Self-hosted game stream host for Moonlight.,ReenigneArcher,C++,"29,283","1,382",195 stars today,https://github.com//LizardByte/Sunshine,GitHub_C++_daily,2025-09-24 02:40:19
7,youtube-dl,Command-line program to download videos from YouTube.com and other video sites,dstftw,Python,"137,920","10,491",267 stars today,https://github.com//ytdl-org/youtube-dl,GitHub_Python_daily,2025-09-24 02:40:19
8,mindcraft,Minecraft AI with LLMs+Mineflayer,MaxRobinsonTheGreat,JavaScript,"4,156",559,252 stars today,https://github.com//mindcraft-bots/mindcraft,GitHub_JavaScript_daily,2025-09-24 02:40:19
9,eslint,Find and fix problems in your JavaScript code.,nzakas,JavaScript,"26,421","4,805",107 stars today,https://github.com//eslint/eslint,GitHub_JavaScript_daily,2025-09-24 02:40:19
10,hiring-without-whiteboards,⭐️ Companies that don't have a broken hiring process,bors,JavaScript,"49,743","3,850",251 stars today,https://github.com//poteto/hiring-without-whiteboards,GitHub_JavaScript_daily,2025-09-24 02:40:19
11,stable-diffusion-webui,Stable Diffusion web UI,AUTOMATIC1111,Python,"156,795","29,081",163 stars today,https://github.com//AUTOMATIC1111/stable-diffusion-webui,GitHub_Python_daily,2025-09-24 02:40:19
12,tech-interview-handbook,💯 Curated coding interview preparation materials for busy software engineers,yangshun,TypeScript,"130,270","15,812",301 stars today,https://github.com//yangshun/tech-interview-handbook,GitHub_TypeScript_daily,2025-09-24 02:40:19
13,free-programming-books,📚 Freely available programming books,vhf,Python,"370,005","64,280",463 stars today,https://github.com//EbookFoundation/free-programming-books,GitHub_Python_daily,2025-09-24 02:40:19
14,Fooocus,Focus on prompting and generating,lllyasviel,Python,"46,649","7,492",118 stars today,https://github.com//lllyasviel/Fooocus,GitHub_Python_daily,2025-09-24 02:40:19
