index,title,category,hot,url,createtime,type,datetime
1,歌手排名,综艺,1219440,https://s.weibo.com/weibo?q=%E6%AD%8C%E6%89%8B%E6%8E%92%E5%90%8D&Refer=index,2025-07-18 21:51:29,Weibo,2025-07-19 00:14:24
2,ALin念肖战,综艺,911029,https://s.weibo.com/weibo?q=ALin%E5%BF%B5%E8%82%96%E6%88%98&Refer=index,2025-07-18 21:56:27,Weibo,2025-07-19 00:14:24
3,00后卢沟桥唱如愿告慰抗战先烈,国内时政,0,https://s.weibo.com/weibo?q=00%E5%90%8E%E5%8D%A2%E6%B2%9F%E6%A1%A5%E5%94%B1%E5%A6%82%E6%84%BF%E5%91%8A%E6%85%B0%E6%8A%97%E6%88%98%E5%85%88%E7%83%88&Refer=index,2025-07-18 21:41:27,Weibo,2025-07-19 00:14:24
4,市监总局约谈饿了么美团京东,"互联网,民生新闻",585788,https://s.weibo.com/weibo?q=%E5%B8%82%E7%9B%91%E6%80%BB%E5%B1%80%E7%BA%A6%E8%B0%88%E9%A5%BF%E4%BA%86%E4%B9%88%E7%BE%8E%E5%9B%A2%E4%BA%AC%E4%B8%9C&Refer=index,2025-07-18 21:04:25,Weibo,2025-07-19 00:14:24
5,网传杭州水务集团刘某某潜逃系谣言,辟谣/通报,533654,https://s.weibo.com/weibo?q=%E7%BD%91%E4%BC%A0%E6%9D%AD%E5%B7%9E%E6%B0%B4%E5%8A%A1%E9%9B%86%E5%9B%A2%E5%88%98%E6%9F%90%E6%9F%90%E6%BD%9C%E9%80%83%E7%B3%BB%E8%B0%A3%E8%A8%80&Refer=index,2025-07-18 23:29:24,Weibo,2025-07-19 00:14:24
6,丈夫怀疑妻子出轨将其踹下楼致死,民生新闻,434513,https://s.weibo.com/weibo?q=%E4%B8%88%E5%A4%AB%E6%80%80%E7%96%91%E5%A6%BB%E5%AD%90%E5%87%BA%E8%BD%A8%E5%B0%86%E5%85%B6%E8%B8%B9%E4%B8%8B%E6%A5%BC%E8%87%B4%E6%AD%BB&Refer=index,2025-07-18 23:42:22,Weibo,2025-07-19 00:14:24
7,单依纯听到GAI淘汰的反应,综艺,840061,https://s.weibo.com/weibo?q=%E5%8D%95%E4%BE%9D%E7%BA%AF%E5%90%AC%E5%88%B0GAI%E6%B7%98%E6%B1%B0%E7%9A%84%E5%8F%8D%E5%BA%94&Refer=index,2025-07-18 22:53:25,Weibo,2025-07-19 00:14:24
8,ALin秒了,综艺,712123,https://s.weibo.com/weibo?q=ALin%E7%A7%92%E4%BA%86&Refer=index,2025-07-18 21:27:26,Weibo,2025-07-19 00:14:24
9,4岁娃吃燕窝虫草2年瘦成皮包骨,民生新闻,361940,https://s.weibo.com/weibo?q=4%E5%B2%81%E5%A8%83%E5%90%83%E7%87%95%E7%AA%9D%E8%99%AB%E8%8D%892%E5%B9%B4%E7%98%A6%E6%88%90%E7%9A%AE%E5%8C%85%E9%AA%A8&Refer=index,2025-07-18 21:31:27,Weibo,2025-07-19 00:14:24
10,女子理遗物发现丈夫出轨还转15万,民生新闻,296532,https://s.weibo.com/weibo?q=%E5%A5%B3%E5%AD%90%E7%90%86%E9%81%97%E7%89%A9%E5%8F%91%E7%8E%B0%E4%B8%88%E5%A4%AB%E5%87%BA%E8%BD%A8%E8%BF%98%E8%BD%AC15%E4%B8%87&Refer=index,2025-07-18 22:55:24,Weibo,2025-07-19 00:14:24
