index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,awesome,😎 Awesome lists about all kinds of interesting topics,sindresorhus,,"368,235","29,600",449 stars today,https://github.com//sindresorhus/awesome,GitHub__daily,2025-06-16 02:36:57
2,chili3d,A web-based 3D CAD application for online model design and editing,xiangechen,TypeScript,"2,620",214,217 stars today,https://github.com//xiangechen/chili3d,GitHub_TypeScript_daily,2025-06-16 02:36:57
3,self-llm,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程,KMnO4-zx,Jupyter Notebook,"18,380","1,938",198 stars today,https://github.com//datawhalechina/self-llm,GitHub_Jupyter Notebook_daily,2025-06-16 02:36:57
4,youtube-transcript-api,"This is a python API which allows you to get the transcript/subtitles for a given YouTube video. It also works for automatically generated subtitles and it does not require an API key nor a headless browser, like other selenium based solutions do!",jdepoix,Python,"4,936",537,126 stars today,https://github.com//jdepoix/youtube-transcript-api,GitHub_Python_daily,2025-06-16 02:36:57
5,ai-agents-for-beginners,11 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"26,718","7,194",339 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-06-16 02:36:57
6,deepeval,The LLM Evaluation Framework,penguine-ip,Python,"7,988",710,150 stars today,https://github.com//confident-ai/deepeval,GitHub_Python_daily,2025-06-16 02:36:57
7,niri,A scrollable-tiling Wayland compositor.,YaLTeR,Rust,"8,600",278,128 stars today,https://github.com//YaLTeR/niri,GitHub_Rust_daily,2025-06-16 02:36:57
8,all-rag-techniques,Implementation of all RAG techniques in a simpler way,FareedKhan-dev,Jupyter Notebook,"4,229",544,288 stars today,https://github.com//FareedKhan-dev/all-rag-techniques,GitHub_Jupyter Notebook_daily,2025-06-16 02:36:57
9,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"36,348","6,309",155 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-06-16 02:36:57
1,tensorzero,"TensorZero is an open-source stack for industrial-grade LLM applications. It unifies an LLM gateway, observability, optimization, evaluation, and experimentation.",virajmehta,Rust,"7,082",422,"2,321 stars this week",https://github.com//tensorzero/tensorzero,GitHub_Rust_weekly,2025-06-16 02:36:57
2,agent-zero,Agent Zero AI framework,frdel,Python,"9,886","1,921",751 stars this week,https://github.com//frdel/agent-zero,GitHub_Python_weekly,2025-06-16 02:36:57
3,netbird,"Connect your devices into a secure WireGuard®-based overlay network with SSO, MFA and granular access controls.",mlsmaycon,Go,"15,700",733,753 stars this week,https://github.com//netbirdio/netbird,GitHub_Go_weekly,2025-06-16 02:36:57
4,nautilus_trader,A high-performance algorithmic trading platform and event-driven backtester,cjdsellers,Python,"8,814","1,075",616 stars this week,https://github.com//nautechsystems/nautilus_trader,GitHub_Python_weekly,2025-06-16 02:36:57
5,claude-task-master,"An AI-powered task-management system you can drop into Cursor, Lovable, Windsurf, Roo, and others.",eyaltoledano,JavaScript,"14,904","1,531","2,239 stars this week",https://github.com//eyaltoledano/claude-task-master,GitHub_JavaScript_weekly,2025-06-16 02:36:57
6,quarkdown,"🪐 Markdown with superpowers — from ideas to presentations, articles and books.",iamgio,Kotlin,"6,648",117,"1,479 stars this week",https://github.com//iamgio/quarkdown,GitHub_Kotlin_weekly,2025-06-16 02:36:57
7,Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",RPRX,Go,"29,339","4,355",531 stars this week,https://github.com//XTLS/Xray-core,GitHub_Go_weekly,2025-06-16 02:36:57
8,self-llm,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程,KMnO4-zx,Jupyter Notebook,"18,380","1,938","1,812 stars this week",https://github.com//datawhalechina/self-llm,GitHub_Jupyter Notebook_weekly,2025-06-16 02:36:57
9,onlook,"The Cursor for Designers • An Open-Source Visual Vibecoding Editor • Visually build, style, and edit your React App with AI",Kitenite,TypeScript,"18,752","1,193","1,546 stars this week",https://github.com//onlook-dev/onlook,GitHub_TypeScript_weekly,2025-06-16 02:36:57
