index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,Sidekick,"A native macOS app that allows users to chat with a local LLM that can respond with information from files, folders and websites on your Mac without installing any other software. Powered by llama.cpp.",johnbean393,Swift,"1,557",47,207 stars today,https://github.com//johnbean393/Sidekick,GitHub_Swift_daily,2025-03-14 02:30:34
2,autoMate,"Like Manus, Computer Use Agent(CUA) and Omniparser, we are computer-using agents.AI-driven local automation assistant that uses natural language to make computers work by themselves",yuruotong1,Python,"1,722",204,228 stars today,https://github.com//yuruotong1/autoMate,GitHub_Python_daily,2025-03-14 02:30:34
3,freeCodeCamp,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,ojeytonwilliams,TypeScript,"411,998","39,257",386 stars today,https://github.com//freeCodeCamp/freeCodeCamp,GitHub_TypeScript_daily,2025-03-14 02:30:34
4,TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,ahejlsberg,TypeScript,"103,102","12,722",317 stars today,https://github.com//microsoft/TypeScript,GitHub_TypeScript_daily,2025-03-14 02:30:34
5,factorio-learning-environment,"A non-saturating, open-ended environment for evaluating LLMs in Factorio",JackHopkins,HTML,441,13,137 stars today,https://github.com//JackHopkins/factorio-learning-environment,GitHub_HTML_daily,2025-03-14 02:30:34
6,DB-GPT,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents,csunny,Python,"15,303","2,075",42 stars today,https://github.com//eosphoros-ai/DB-GPT,GitHub_Python_daily,2025-03-14 02:30:34
7,agentops,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including OpenAI Agents SDK, CrewAI, Langchain, Autogen, AG2, and CamelAI",areibman,Python,"3,483",319,104 stars today,https://github.com//AgentOps-AI/agentops,GitHub_Python_daily,2025-03-14 02:30:34
8,public-apis,A collective list of free APIs,matheusfelipeog,Python,"332,229","35,111",626 stars today,https://github.com//public-apis/public-apis,GitHub_Python_daily,2025-03-14 02:30:34
9,niri,A scrollable-tiling Wayland compositor.,YaLTeR,Rust,"5,891",191,356 stars today,https://github.com//YaLTeR/niri,GitHub_Rust_daily,2025-03-14 02:30:34
10,xpipe,Access your entire server infrastructure from your local desktop,crschnick,Java,"5,990",195,243 stars today,https://github.com//xpipe-io/xpipe,GitHub_Java_daily,2025-03-14 02:30:34
11,lerobot,🤗 LeRobot: Making AI for Robotics more accessible with end-to-end learning,Cadene,Python,"9,957","1,113",109 stars today,https://github.com//huggingface/lerobot,GitHub_Python_daily,2025-03-14 02:30:34
12,RD-Agent,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through our open source R&D automation tool RD-Agent, which lets AI drive data-driven AI.",WinstonLiyt,Python,"1,953",173,46 stars today,https://github.com//microsoft/RD-Agent,GitHub_Python_daily,2025-03-14 02:30:34
13,awesome-sysadmin,A curated list of amazingly awesome open-source sysadmin resources.,nodiscc,,"27,879","1,600",134 stars today,https://github.com//awesome-foss/awesome-sysadmin,GitHub__daily,2025-03-14 02:30:34
1,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"16,612","2,886","6,380 stars this week",https://github.com//virattt/ai-hedge-fund,GitHub_Python_weekly,2025-03-14 02:30:34
2,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"52,153","6,168","3,088 stars this week",https://github.com//geekan/MetaGPT,GitHub_Python_weekly,2025-03-14 02:30:34
3,browser-use,Make websites accessible for AI agents,MagMueller,Python,"43,277","4,387","6,893 stars this week",https://github.com//browser-use/browser-use,GitHub_Python_weekly,2025-03-14 02:30:34
4,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"8,470",569,"3,387 stars this week",https://github.com//punkpeye/awesome-mcp-servers,GitHub__weekly,2025-03-14 02:30:34
5,uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,gorhill,JavaScript,"51,478","3,377",941 stars this week,https://github.com//gorhill/uBlock,GitHub_JavaScript_weekly,2025-03-14 02:30:34
6,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"50,382","5,525","1,487 stars this week",https://github.com//All-Hands-AI/OpenHands,GitHub_Python_weekly,2025-03-14 02:30:34
7,mem0,The Memory layer for AI Agents,Dev-Khant,Python,"26,051","2,456",817 stars this week,https://github.com//mem0ai/mem0,GitHub_Python_weekly,2025-03-14 02:30:34
8,awesome-cursorrules,📄 A curated list of awesome .cursorrules files,PatrickJS,,"15,119","1,035","2,244 stars this week",https://github.com//PatrickJS/awesome-cursorrules,GitHub__weekly,2025-03-14 02:30:34
9,spotube,🎧 Open source Spotify client that doesn't require Premium nor uses Electron! Available for both desktop & mobile!,KRTirtho,Dart,"37,976","1,553","1,868 stars this week",https://github.com//KRTirtho/spotube,GitHub_Dart_weekly,2025-03-14 02:30:34
10,dagger,An open-source runtime for composable workflows. Great for AI agents and CI/CD.,aluzzardi,Go,"12,956",677,704 stars this week,https://github.com//dagger/dagger,GitHub_Go_weekly,2025-03-14 02:30:34
11,firecrawl-mcp-server,"Official Firecrawl MCP Server - Adds powerful web scraping to Cursor, Claude and any other LLM clients.",vrknetha,JavaScript,857,75,314 stars this week,https://github.com//mendableai/firecrawl-mcp-server,GitHub_JavaScript_weekly,2025-03-14 02:30:34
12,PowerToys,Windows system utilities to maximize productivity,crutkas,C#,"116,187","6,847",898 stars this week,https://github.com//microsoft/PowerToys,GitHub_C#_weekly,2025-03-14 02:30:34
13,TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,ahejlsberg,TypeScript,"103,102","12,722",362 stars this week,https://github.com//microsoft/TypeScript,GitHub_TypeScript_weekly,2025-03-14 02:30:34
14,composio,Composio equip's your AI agents & LLMs with 100+ high-quality integrations via function calling,utkarsh-dixit,Python,"24,209","4,360","9,174 stars this week",https://github.com//ComposioHQ/composio,GitHub_Python_weekly,2025-03-14 02:30:34
15,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"75,018","38,656","2,418 stars this week",https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_weekly,2025-03-14 02:30:34
16,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"355,966","33,013","6,859 stars this week",https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_weekly,2025-03-14 02:30:34
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"20,237","1,641","14,565 stars this month",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_monthly,2025-03-14 02:30:34
2,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"52,153","6,168","5,967 stars this month",https://github.com//geekan/MetaGPT,GitHub_Python_monthly,2025-03-14 02:30:34
3,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"81,768","11,994","15,457 stars this month",https://github.com//langgenius/dify,GitHub_TypeScript_monthly,2025-03-14 02:30:34
4,ladybird,Truly independent web browser,awesomekling,C++,"35,591","1,488","7,660 stars this month",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_monthly,2025-03-14 02:30:34
5,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"15,902","1,750","7,235 stars this month",https://github.com//jingyaogong/minimind,GitHub_Python_monthly,2025-03-14 02:30:34
6,MoneyPrinterV2,Automate the process of making money online.,FujiwaraChoki,Python,"11,160","1,067","4,981 stars this month",https://github.com//FujiwaraChoki/MoneyPrinterV2,GitHub_Python_monthly,2025-03-14 02:30:34
7,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"355,966","33,013","23,477 stars this month",https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_monthly,2025-03-14 02:30:34
8,xiaozhi-esp32,Build your own AI friend,78,C++,"8,729","1,532","3,845 stars this month",https://github.com//78/xiaozhi-esp32,GitHub_C++_monthly,2025-03-14 02:30:34
9,pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",gventuri,Python,"17,890","1,676","3,517 stars this month",https://github.com//sinaptik-ai/pandas-ai,GitHub_Python_monthly,2025-03-14 02:30:34
