index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"11,325",945,"2,375 stars today",https://github.com//Fosowl/agenticSeek,GitHub_Python_daily,2025-05-29 02:33:32
2,Duix.mobile,,maoliyan,C++,"6,489",950,192 stars today,https://github.com//duixcom/Duix.mobile,GitHub_C++_daily,2025-05-29 02:33:32
3,computer-science,🎓 Path to a free self-taught education in Computer Science!,ericdouglas,HTML,"183,994","23,103","1,518 stars today",https://github.com//ossu/computer-science,GitHub_HTML_daily,2025-05-29 02:33:32
4,qlib,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and create value using AI technologies in quantitative investment, from exploring ideas to implementing productions. Qlib supports diverse machine learning modeling paradigms. including supervised learning, market dynamics modeling, and RL.",you-n-g,Python,"22,902","3,556",350 stars today,https://github.com//microsoft/qlib,GitHub_Python_daily,2025-05-29 02:33:32
5,langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,ogabrielluiz,Python,"65,223","6,613",617 stars today,https://github.com//langflow-ai/langflow,GitHub_Python_daily,2025-05-29 02:33:32
6,n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",janober,TypeScript,"100,251","27,846",841 stars today,https://github.com//n8n-io/n8n,GitHub_TypeScript_daily,2025-05-29 02:33:32
7,chatgpt-on-wechat,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。,zhayujie,Python,"37,061","9,237",70 stars today,https://github.com//zhayujie/chatgpt-on-wechat,GitHub_Python_daily,2025-05-29 02:33:32
8,hardhat,"Hardhat is a development environment to compile, deploy, test, and debug your Ethereum software.",fvictorio,TypeScript,"7,753","1,560",7 stars today,https://github.com//NomicFoundation/hardhat,GitHub_TypeScript_daily,2025-05-29 02:33:32
9,RD-Agent,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through R&D-Agent, which lets AI drive data-driven AI. 🔗https://aka.ms/RD-Agent-Tech-Report",you-n-g,Python,"5,133",460,236 stars today,https://github.com//microsoft/RD-Agent,GitHub_Python_daily,2025-05-29 02:33:32
10,runner-images,GitHub Actions runner images,github-actions,PowerShell,"11,142","3,331",9 stars today,https://github.com//actions/runner-images,GitHub_PowerShell_daily,2025-05-29 02:33:32
11,FastGPT,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration.",c121914yu,TypeScript,"24,354","6,292",27 stars today,https://github.com//labring/FastGPT,GitHub_TypeScript_daily,2025-05-29 02:33:32
12,llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,mlabonne,Jupyter Notebook,"53,288","5,671",255 stars today,https://github.com//mlabonne/llm-course,GitHub_Jupyter Notebook_daily,2025-05-29 02:33:32
13,deep-prove,Framework to prove inference of ML models blazingly fast,nikkolasg,Rust,"2,641",41,268 stars today,https://github.com//Lagrange-Labs/deep-prove,GitHub_Rust_daily,2025-05-29 02:33:32
14,xiaozhi-esp32,Build your own AI friend,78,C++,"13,765","2,682",90 stars today,https://github.com//78/xiaozhi-esp32,GitHub_C++_daily,2025-05-29 02:33:32
15,the-book-of-secret-knowledge,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",trimstray,,"170,555","10,657",185 stars today,https://github.com//trimstray/the-book-of-secret-knowledge,GitHub__daily,2025-05-29 02:33:32
16,ccxt,A JavaScript / TypeScript / Python / C# / PHP / Go cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,kroitor,Python,"36,366","7,918",35 stars today,https://github.com//ccxt/ccxt,GitHub_Python_daily,2025-05-29 02:33:32
17,sktime,A unified framework for machine learning with time series,mloning,Python,"8,810","1,581",282 stars today,https://github.com//sktime/sktime,GitHub_Python_daily,2025-05-29 02:33:32
18,react-native,A framework for building native applications using React,reactjs-bot,C++,"122,265","24,675",29 stars today,https://github.com//facebook/react-native,GitHub_C++_daily,2025-05-29 02:33:32
1,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"11,325",945,"5,930 stars this week",https://github.com//Fosowl/agenticSeek,GitHub_Python_weekly,2025-05-29 02:33:32
2,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"56,616","6,362","1,938 stars this week",https://github.com//All-Hands-AI/OpenHands,GitHub_Python_weekly,2025-05-29 02:33:32
3,WSL,Windows Subsystem for Linux,OneBlue,C++,"27,703","1,309","5,177 stars this week",https://github.com//microsoft/WSL,GitHub_C++_weekly,2025-05-29 02:33:32
4,registry,A community driven registry service for Model Context Protocol (MCP) servers.,sridharavinash,Go,"1,282",82,927 stars this week,https://github.com//modelcontextprotocol/registry,GitHub_Go_weekly,2025-05-29 02:33:32
