index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,data-formulator,🪄 Create rich visualizations with AI,danmarshall,TypeScript,"4,925",373,"1,900 stars today",https://github.com//microsoft/data-formulator,GitHub_TypeScript_daily,2025-02-13 02:28:59
2,unsloth,"Finetune Llama 3.3, DeepSeek-R1 & Reasoning LLMs 2x faster with 70% less memory! 🦥",danielhanchen,Python,"28,277","1,867",664 stars today,https://github.com//unslothai/unsloth,GitHub_Python_daily,2025-02-13 02:28:59
3,vision-agent,Vision agent,AsiaCao,Python,"2,317",275,78 stars today,https://github.com//landing-ai/vision-agent,GitHub_Python_daily,2025-02-13 02:28:59
4,hyperswitch,"An open source payments switch written in Rust to make payments fast, reliable and affordable",hyperswitch-bot,Rust,"13,415","1,403",31 stars today,https://github.com//juspay/hyperswitch,GitHub_Rust_daily,2025-02-13 02:28:59
5,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"332,295","30,771",830 stars today,https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_daily,2025-02-13 02:28:59
6,aisuite,"Simple, unified interface to multiple Generative AI providers",ksolo,Python,"10,594","1,015",169 stars today,https://github.com//andrewyng/aisuite,GitHub_Python_daily,2025-02-13 02:28:59
7,5d-diplomacy-with-multiverse-time-travel,5D Diplomacy With Multiverse Time Travel,Oliveriver,C#,458,48,73 stars today,https://github.com//Oliveriver/5d-diplomacy-with-multiverse-time-travel,GitHub_C#_daily,2025-02-13 02:28:59
8,firefly-iii,Firefly III: a personal finances manager,JC5,PHP,"17,829","1,583",97 stars today,https://github.com//firefly-iii/firefly-iii,GitHub_PHP_daily,2025-02-13 02:28:59
9,walrus-docs,Documentation and examples for the Walrus decentralized storage system,mlegner,Move,432,111,99 stars today,https://github.com//MystenLabs/walrus-docs,GitHub_Move_daily,2025-02-13 02:28:59
10,onlook,The open source Cursor for Designers. Design directly in your live React app and publish your changes to code.,Kitenite,TypeScript,"7,678",411,199 stars today,https://github.com//onlook-dev/onlook,GitHub_TypeScript_daily,2025-02-13 02:28:59
11,llm-cookbook,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版,logan-zou,Jupyter Notebook,"14,077","1,793",134 stars today,https://github.com//datawhalechina/llm-cookbook,GitHub_Jupyter Notebook_daily,2025-02-13 02:28:59
12,ragflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,KevinHuSh,Python,"35,056","3,152",441 stars today,https://github.com//infiniflow/ragflow,GitHub_Python_daily,2025-02-13 02:28:59
13,Azure-Sentinel,Cloud-native SIEM for intelligent security analytics for your entire enterprise.,v-atulyadav,Python,"4,790","3,107",3 stars today,https://github.com//Azure/Azure-Sentinel,GitHub_Python_daily,2025-02-13 02:28:59
14,tutorials,DevOps Tutorials,antonputra,HCL,"3,554","2,605",11 stars today,https://github.com//antonputra/tutorials,GitHub_HCL_daily,2025-02-13 02:28:59
15,FastGPT,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration.",c121914yu,TypeScript,"20,629","5,365",185 stars today,https://github.com//labring/FastGPT,GitHub_TypeScript_daily,2025-02-13 02:28:59
16,LLM4Decompile,Reverse Engineering: Decompiling Binary Code with Large Language Models,albertan017,Python,"4,691",315,260 stars today,https://github.com//albertan017/LLM4Decompile,GitHub_Python_daily,2025-02-13 02:28:59
1,openpi,,uzhilinsky,Python,"1,931",136,"1,161 stars this week",https://github.com//Physical-Intelligence/openpi,GitHub_Python_weekly,2025-02-13 02:28:59
2,unsloth,"Finetune Llama 3.3, DeepSeek-R1 & Reasoning LLMs 2x faster with 70% less memory! 🦥",danielhanchen,Python,"28,277","1,867","4,509 stars this week",https://github.com//unslothai/unsloth,GitHub_Python_weekly,2025-02-13 02:28:59
3,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"66,246","9,681","4,229 stars this week",https://github.com//langgenius/dify,GitHub_TypeScript_weekly,2025-02-13 02:28:59
4,ragflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,KevinHuSh,Python,"35,056","3,152","3,618 stars this week",https://github.com//infiniflow/ragflow,GitHub_Python_weekly,2025-02-13 02:28:59
5,anything-llm,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more.",timothycarambat,JavaScript,"36,069","3,490","3,468 stars this week",https://github.com//Mintplex-Labs/anything-llm,GitHub_JavaScript_weekly,2025-02-13 02:28:59
6,gpt-researcher,LLM based autonomous agent that conducts deep local and web research on any topic and generates a long report with citations.,assafelovic,Python,"18,026","2,359","1,697 stars this week",https://github.com//assafelovic/gpt-researcher,GitHub_Python_weekly,2025-02-13 02:28:59
