index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"11,881",907,"2,168 stars today",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_daily,2025-02-19 02:29:17
2,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"22,320","3,325",216 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-02-19 02:29:17
3,cobra,A Commander for modern Go CLI interactions,eparis,Go,"39,243","2,883",9 stars today,https://github.com//spf13/cobra,GitHub_Go_daily,2025-02-19 02:29:17
4,MoneyPrinterV2,Automate the process of making money online.,FujiwaraChoki,Python,"9,653",951,"1,298 stars today",https://github.com//FujiwaraChoki/MoneyPrinterV2,GitHub_Python_daily,2025-02-19 02:29:17
5,exo,Run your own AI cluster at home with everyday devices 📱💻 🖥️⌚,AlexCheema,Python,"23,556","1,399",437 stars today,https://github.com//exo-explore/exo,GitHub_Python_daily,2025-02-19 02:29:17
6,GitHubDaily,"坚持分享 GitHub 上高质量、有趣实用的开源技术教程、开发者工具、编程网站、技术资讯。A list cool, interesting projects of GitHub.",YSoer,,"35,476","3,772",426 stars today,https://github.com//GitHubDaily/GitHubDaily,GitHub__daily,2025-02-19 02:29:17
7,awesome-cto,"A curated and opinionated list of resources for Chief Technology Officers, with the emphasis on startups",kuchin,,"29,643","1,798",743 stars today,https://github.com//kuchin/awesome-cto,GitHub__daily,2025-02-19 02:29:17
8,jsoncrack.com,"✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML, CSV and more, into interactive graphs.",AykutSarac,TypeScript,"36,619","2,379",68 stars today,https://github.com//AykutSarac/jsoncrack.com,GitHub_TypeScript_daily,2025-02-19 02:29:17
9,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"9,919","1,050",468 stars today,https://github.com//jingyaogong/minimind,GitHub_Python_daily,2025-02-19 02:29:17
10,union,"The trust-minimized, zero-knowledge bridging protocol, designed for censorship resistance, extremely high security, and usage in decentralized finance.",cor,Rust,"28,124","1,747","1,496 stars today",https://github.com//unionlabs/union,GitHub_Rust_daily,2025-02-19 02:29:17
11,snacks.nvim,🍿 A collection of QoL plugins for Neovim,folke,Lua,"3,670",150,83 stars today,https://github.com//folke/snacks.nvim,GitHub_Lua_daily,2025-02-19 02:29:17
12,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"46,668","5,137",259 stars today,https://github.com//All-Hands-AI/OpenHands,GitHub_Python_daily,2025-02-19 02:29:17
13,fabric,fabric is an open-source framework for augmenting humans using AI. It provides a modular framework for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,danielmiessler,Go,"28,893","3,003",166 stars today,https://github.com//danielmiessler/fabric,GitHub_Go_daily,2025-02-19 02:29:17
14,lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,ericfennis,JavaScript,"14,388",642,124 stars today,https://github.com//lucide-icons/lucide,GitHub_JavaScript_daily,2025-02-19 02:29:17
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"11,881",907,"3,801 stars this week",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_weekly,2025-02-19 02:29:17
2,data-formulator,🪄 Create rich visualizations with AI,Chenglong-MS,TypeScript,"7,175",542,"4,691 stars this week",https://github.com//microsoft/data-formulator,GitHub_TypeScript_weekly,2025-02-19 02:29:17
3,MoneyPrinterV2,Automate the process of making money online.,FujiwaraChoki,Python,"9,653",951,"2,283 stars this week",https://github.com//FujiwaraChoki/MoneyPrinterV2,GitHub_Python_weekly,2025-02-19 02:29:17
4,llm-cookbook,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版,logan-zou,Jupyter Notebook,"15,115","1,891","1,361 stars this week",https://github.com//datawhalechina/llm-cookbook,GitHub_Jupyter Notebook_weekly,2025-02-19 02:29:17
5,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"68,913","10,040","3,481 stars this week",https://github.com//langgenius/dify,GitHub_TypeScript_weekly,2025-02-19 02:29:17
